Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
nc,71272886,0,"Friday, August 28, 2009 23:34:08 UTC",38.8375,-122.7835,1.0,2.30, 9,"Northern California"
ak,10006872,1,"Friday, August 28, 2009 23:15:56 UTC",63.5054,-148.3072,1.7,0.10,15,"Central Alaska"
