Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
hv,60177841,1,"Wednesday, September  8, 2010 02:53:31 UTC",19.4083,-155.3258,1.7,6.10,12,"Island of Hawaii, Hawaii"
ci,10794173,2,"Wednesday, September  8, 2010 02:24:29 UTC",34.2628,-116.4677,1.0,6.50,17,"Southern California"
ak,10076957,1,"Wednesday, September  8, 2010 02:17:50 UTC",61.3727,-140.1328,2.6,0.10,27,"Southern Yukon Territory, Canada"
ak,10076955,1,"Wednesday, September  8, 2010 02:05:01 UTC",63.1528,-150.5810,1.3,116.00, 8,"Central Alaska"
